,BTC_Pur_30d,BTC_Holdings
2020-03-12,0.0,0.0
2020-03-13,0.0,0.0
2020-03-14,0.0,0.0
2020-03-15,0.0,0.0
2020-03-16,0.0,0.0
2020-03-17,0.0,0.0
2020-03-18,0.0,0.0
2020-03-19,0.0,0.0
2020-03-20,0.0,0.0
2020-03-21,0.0,0.0
2020-03-22,0.0,0.0
2020-03-23,0.0,0.0
2020-03-24,0.0,0.0
2020-03-25,0.0,0.0
2020-03-26,0.0,0.0
2020-03-27,0.0,0.0
2020-03-28,0.0,0.0
2020-03-29,0.0,0.0
2020-03-30,0.0,0.0
2020-03-31,0.0,0.0
2020-04-01,0.0,0.0
2020-04-02,0.0,0.0
2020-04-03,0.0,0.0
2020-04-04,0.0,0.0
2020-04-05,0.0,0.0
2020-04-06,0.0,0.0
2020-04-07,0.0,0.0
2020-04-08,0.0,0.0
2020-04-09,0.0,0.0
2020-04-10,0.0,0.0
2020-04-11,0.0,0.0
2020-04-12,0.0,0.0
2020-04-13,0.0,0.0
2020-04-14,0.0,0.0
2020-04-15,0.0,0.0
2020-04-16,0.0,0.0
2020-04-17,0.0,0.0
2020-04-18,0.0,0.0
2020-04-19,0.0,0.0
2020-04-20,0.0,0.0
2020-04-21,0.0,0.0
2020-04-22,0.0,0.0
2020-04-23,0.0,0.0
2020-04-24,0.0,0.0
2020-04-25,0.0,0.0
2020-04-26,0.0,0.0
2020-04-27,0.0,0.0
2020-04-28,0.0,0.0
2020-04-29,0.0,0.0
2020-04-30,0.0,0.0
2020-05-01,0.0,0.0
2020-05-02,0.0,0.0
2020-05-03,0.0,0.0
2020-05-04,0.0,0.0
2020-05-05,0.0,0.0
2020-05-06,0.0,0.0
2020-05-07,0.0,0.0
2020-05-08,0.0,0.0
2020-05-09,0.0,0.0
2020-05-10,0.0,0.0
2020-05-11,0.0,0.0
2020-05-12,0.0,0.0
2020-05-13,0.0,0.0
2020-05-14,0.0,0.0
2020-05-15,0.0,0.0
2020-05-16,0.0,0.0
2020-05-17,0.0,0.0
2020-05-18,0.0,0.0
2020-05-19,0.0,0.0
2020-05-20,0.0,0.0
2020-05-21,0.0,0.0
2020-05-22,0.0,0.0
2020-05-23,0.0,0.0
2020-05-24,0.0,0.0
2020-05-25,0.0,0.0
2020-05-26,0.0,0.0
2020-05-27,0.0,0.0
2020-05-28,0.0,0.0
2020-05-29,0.0,0.0
2020-05-30,0.0,0.0
2020-05-31,0.0,0.0
2020-06-01,0.0,0.0
2020-06-02,0.0,0.0
2020-06-03,0.0,0.0
2020-06-04,0.0,0.0
2020-06-05,0.0,0.0
2020-06-06,0.0,0.0
2020-06-07,0.0,0.0
2020-06-08,0.0,0.0
2020-06-09,0.0,0.0
2020-06-10,0.0,0.0
2020-06-11,0.0,0.0
2020-06-12,0.0,0.0
2020-06-13,0.0,0.0
2020-06-14,0.0,0.0
2020-06-15,0.0,0.0
2020-06-16,0.0,0.0
2020-06-17,0.0,0.0
2020-06-18,0.0,0.0
2020-06-19,0.0,0.0
2020-06-20,0.0,0.0
2020-06-21,0.0,0.0
2020-06-22,0.0,0.0
2020-06-23,0.0,0.0
2020-06-24,0.0,0.0
2020-06-25,0.0,0.0
2020-06-26,0.0,0.0
2020-06-27,0.0,0.0
2020-06-28,0.0,0.0
2020-06-29,0.0,0.0
2020-06-30,0.0,0.0
2020-07-01,0.0,0.0
2020-07-02,0.0,0.0
2020-07-03,0.0,0.0
2020-07-04,0.0,0.0
2020-07-05,0.0,0.0
2020-07-06,0.0,0.0
2020-07-07,0.0,0.0
2020-07-08,0.0,0.0
2020-07-09,0.0,0.0
2020-07-10,0.0,0.0
2020-07-11,0.0,0.0
2020-07-12,0.0,0.0
2020-07-13,0.0,0.0
2020-07-14,0.0,0.0
2020-07-15,0.0,0.0
2020-07-16,0.0,0.0
2020-07-17,0.0,0.0
2020-07-18,0.0,0.0
2020-07-19,0.0,0.0
2020-07-20,0.0,0.0
2020-07-21,0.0,0.0
2020-07-22,0.0,0.0
2020-07-23,0.0,0.0
2020-07-24,0.0,0.0
2020-07-25,0.0,0.0
2020-07-26,0.0,0.0
2020-07-27,0.0,0.0
2020-07-28,0.0,0.0
2020-07-29,0.0,0.0
2020-07-30,0.0,0.0
2020-07-31,0.0,0.0
2020-08-01,0.0,0.0
2020-08-02,0.0,0.0
2020-08-03,0.0,0.0
2020-08-04,0.0,0.0
2020-08-05,0.0,0.0
2020-08-06,0.0,0.0
2020-08-07,0.0,0.0
2020-08-08,0.0,0.0
2020-08-09,0.0,0.0
2020-08-10,21454.0,21454.0
2020-08-11,21454.0,21454.0
2020-08-12,21454.0,21454.0
2020-08-13,21454.0,21454.0
2020-08-14,21454.0,21454.0
2020-08-15,21454.0,21454.0
2020-08-16,21454.0,21454.0
2020-08-17,21454.0,21454.0
2020-08-18,21454.0,21454.0
2020-08-19,21454.0,21454.0
2020-08-20,21454.0,21454.0
2020-08-21,21454.0,21454.0
2020-08-22,21454.0,21454.0
2020-08-23,21454.0,21454.0
2020-08-24,21454.0,21454.0
2020-08-25,21454.0,21454.0
2020-08-26,21454.0,21454.0
2020-08-27,21454.0,21454.0
2020-08-28,21454.0,21454.0
2020-08-29,21454.0,21454.0
2020-08-30,21454.0,21454.0
2020-08-31,21454.0,21454.0
2020-09-01,21454.0,21454.0
2020-09-02,21454.0,21454.0
2020-09-03,21454.0,21454.0
2020-09-04,21454.0,21454.0
2020-09-05,21454.0,21454.0
2020-09-06,21454.0,21454.0
2020-09-07,21454.0,21454.0
2020-09-08,21454.0,21454.0
2020-09-09,0.0,21454.0
2020-09-10,0.0,21454.0
2020-09-11,0.0,21454.0
2020-09-12,0.0,21454.0
2020-09-13,0.0,21454.0
2020-09-14,16796.0,38250.0
2020-09-15,16796.0,38250.0
2020-09-16,16796.0,38250.0
2020-09-17,16796.0,38250.0
2020-09-18,16796.0,38250.0
2020-09-19,16796.0,38250.0
2020-09-20,16796.0,38250.0
2020-09-21,16796.0,38250.0
2020-09-22,16796.0,38250.0
2020-09-23,16796.0,38250.0
2020-09-24,16796.0,38250.0
2020-09-25,16796.0,38250.0
2020-09-26,16796.0,38250.0
2020-09-27,16796.0,38250.0
2020-09-28,16796.0,38250.0
2020-09-29,16796.0,38250.0
2020-09-30,16796.0,38250.0
2020-10-01,16796.0,38250.0
2020-10-02,16796.0,38250.0
2020-10-03,16796.0,38250.0
2020-10-04,16796.0,38250.0
2020-10-05,16796.0,38250.0
2020-10-06,16796.0,38250.0
2020-10-07,16796.0,38250.0
2020-10-08,16796.0,38250.0
2020-10-09,16796.0,38250.0
2020-10-10,16796.0,38250.0
2020-10-11,16796.0,38250.0
2020-10-12,16796.0,38250.0
2020-10-13,16796.0,38250.0
2020-10-14,0.0,38250.0
2020-10-15,0.0,38250.0
2020-10-16,0.0,38250.0
2020-10-17,0.0,38250.0
2020-10-18,0.0,38250.0
2020-10-19,0.0,38250.0
2020-10-20,0.0,38250.0
2020-10-21,0.0,38250.0
2020-10-22,0.0,38250.0
2020-10-23,0.0,38250.0
2020-10-24,0.0,38250.0
2020-10-25,0.0,38250.0
2020-10-26,0.0,38250.0
2020-10-27,0.0,38250.0
2020-10-28,0.0,38250.0
2020-10-29,0.0,38250.0
2020-10-30,0.0,38250.0
2020-10-31,0.0,38250.0
2020-11-01,0.0,38250.0
2020-11-02,0.0,38250.0
2020-11-03,0.0,38250.0
2020-11-04,0.0,38250.0
2020-11-05,0.0,38250.0
2020-11-06,0.0,38250.0
2020-11-07,0.0,38250.0
2020-11-08,0.0,38250.0
2020-11-09,0.0,38250.0
2020-11-10,0.0,38250.0
2020-11-11,0.0,38250.0
2020-11-12,0.0,38250.0
2020-11-13,0.0,38250.0
2020-11-14,0.0,38250.0
2020-11-15,0.0,38250.0
2020-11-16,0.0,38250.0
2020-11-17,0.0,38250.0
2020-11-18,0.0,38250.0
2020-11-19,0.0,38250.0
2020-11-20,0.0,38250.0
2020-11-21,0.0,38250.0
2020-11-22,0.0,38250.0
2020-11-23,0.0,38250.0
2020-11-24,0.0,38250.0
2020-11-25,0.0,38250.0
2020-11-26,0.0,38250.0
2020-11-27,0.0,38250.0
2020-11-28,0.0,38250.0
2020-11-29,0.0,38250.0
2020-11-30,0.0,38250.0
2020-12-01,0.0,38250.0
2020-12-02,0.0,38250.0
2020-12-03,0.0,38250.0
2020-12-04,2574.0,40824.0
2020-12-05,2574.0,40824.0
2020-12-06,2574.0,40824.0
2020-12-07,2574.0,40824.0
2020-12-08,2574.0,40824.0
2020-12-09,2574.0,40824.0
2020-12-10,2574.0,40824.0
2020-12-11,2574.0,40824.0
2020-12-12,2574.0,40824.0
2020-12-13,2574.0,40824.0
2020-12-14,2574.0,40824.0
2020-12-15,2574.0,40824.0
2020-12-16,2574.0,40824.0
2020-12-17,2574.0,40824.0
2020-12-18,2574.0,40824.0
2020-12-19,2574.0,40824.0
2020-12-20,2574.0,40824.0
2020-12-21,32220.0,70470.0
2020-12-22,32220.0,70470.0
2020-12-23,32220.0,70470.0
2020-12-24,32220.0,70470.0
2020-12-25,32220.0,70470.0
2020-12-26,32220.0,70470.0
2020-12-27,32220.0,70470.0
2020-12-28,32220.0,70470.0
2020-12-29,32220.0,70470.0
2020-12-30,32220.0,70470.0
2020-12-31,32220.0,70470.0
2021-01-01,32220.0,70470.0
2021-01-02,32220.0,70470.0
2021-01-03,29646.0,70470.0
2021-01-04,29646.0,70470.0
2021-01-05,29646.0,70470.0
2021-01-06,29646.0,70470.0
2021-01-07,29646.0,70470.0
2021-01-08,29646.0,70470.0
2021-01-09,29646.0,70470.0
2021-01-10,29646.0,70470.0
2021-01-11,29646.0,70470.0
2021-01-12,29646.0,70470.0
2021-01-13,29646.0,70470.0
2021-01-14,29646.0,70470.0
2021-01-15,29646.0,70470.0
2021-01-16,29646.0,70470.0
2021-01-17,29646.0,70470.0
2021-01-18,29646.0,70470.0
2021-01-19,29646.0,70470.0
2021-01-20,0.0,70470.0
2021-01-21,0.0,70470.0
2021-01-22,314.0,70784.0
2021-01-23,314.0,70784.0
2021-01-24,314.0,70784.0
2021-01-25,314.0,70784.0
2021-01-26,314.0,70784.0
2021-01-27,314.0,70784.0
2021-01-28,314.0,70784.0
2021-01-29,314.0,70784.0
2021-01-30,314.0,70784.0
2021-01-31,314.0,70784.0
2021-02-01,314.0,70784.0
2021-02-02,609.0,71079.0
2021-02-03,609.0,71079.0
2021-02-04,609.0,71079.0
2021-02-05,609.0,71079.0
2021-02-06,609.0,71079.0
2021-02-07,609.0,71079.0
2021-02-08,609.0,71079.0
2021-02-09,609.0,71079.0
2021-02-10,609.0,71079.0
2021-02-11,609.0,71079.0
2021-02-12,609.0,71079.0
2021-02-13,609.0,71079.0
2021-02-14,609.0,71079.0
2021-02-15,609.0,71079.0
2021-02-16,609.0,71079.0
2021-02-17,609.0,71079.0
2021-02-18,609.0,71079.0
2021-02-19,20061.0,90531.0
2021-02-20,20061.0,90531.0
2021-02-21,19747.0,90531.0
2021-02-22,19747.0,90531.0
2021-02-23,19747.0,90531.0
2021-02-24,19747.0,90531.0
2021-02-25,19747.0,90531.0
2021-02-26,19747.0,90531.0
2021-02-27,19747.0,90531.0
2021-02-28,19747.0,90531.0
2021-03-01,20075.0,90859.0
2021-03-02,20075.0,90859.0
2021-03-03,20075.0,90859.0
2021-03-04,19780.0,90859.0
2021-03-05,19985.0,91064.0
2021-03-06,19985.0,91064.0
2021-03-07,19985.0,91064.0
2021-03-08,19985.0,91064.0
2021-03-09,19985.0,91064.0
2021-03-10,19985.0,91064.0
2021-03-11,19985.0,91064.0
2021-03-12,20247.0,91326.0
2021-03-13,20247.0,91326.0
2021-03-14,20247.0,91326.0
2021-03-15,20247.0,91326.0
2021-03-16,20247.0,91326.0
2021-03-17,20247.0,91326.0
2021-03-18,20247.0,91326.0
2021-03-19,20247.0,91326.0
2021-03-20,20247.0,91326.0
2021-03-21,795.0,91326.0
2021-03-22,795.0,91326.0
2021-03-23,795.0,91326.0
2021-03-24,795.0,91326.0
2021-03-25,795.0,91326.0
2021-03-26,795.0,91326.0
2021-03-27,795.0,91326.0
2021-03-28,795.0,91326.0
2021-03-29,795.0,91326.0
2021-03-30,795.0,91326.0
2021-03-31,467.0,91326.0
2021-04-01,467.0,91326.0
2021-04-02,467.0,91326.0
2021-04-03,467.0,91326.0
2021-04-04,262.0,91326.0
2021-04-05,515.0,91579.0
2021-04-06,515.0,91579.0
2021-04-07,515.0,91579.0
2021-04-08,515.0,91579.0
2021-04-09,515.0,91579.0
2021-04-10,515.0,91579.0
2021-04-11,253.0,91579.0
2021-04-12,253.0,91579.0
2021-04-13,253.0,91579.0
2021-04-14,253.0,91579.0
2021-04-15,253.0,91579.0
2021-04-16,253.0,91579.0
2021-04-17,253.0,91579.0
2021-04-18,253.0,91579.0
2021-04-19,253.0,91579.0
2021-04-20,253.0,91579.0
2021-04-21,253.0,91579.0
2021-04-22,253.0,91579.0
2021-04-23,253.0,91579.0
2021-04-24,253.0,91579.0
2021-04-25,253.0,91579.0
2021-04-26,253.0,91579.0
2021-04-27,253.0,91579.0
2021-04-28,253.0,91579.0
2021-04-29,253.0,91579.0
2021-04-30,253.0,91579.0
2021-05-01,253.0,91579.0
2021-05-02,253.0,91579.0
2021-05-03,253.0,91579.0
2021-05-04,253.0,91579.0
2021-05-05,0.0,91579.0
2021-05-06,0.0,91579.0
2021-05-07,0.0,91579.0
2021-05-08,0.0,91579.0
2021-05-09,0.0,91579.0
2021-05-10,0.0,91579.0
2021-05-11,0.0,91579.0
2021-05-12,0.0,91579.0
2021-05-13,271.0,91850.0
2021-05-14,271.0,91850.0
2021-05-15,271.0,91850.0
2021-05-16,271.0,91850.0
2021-05-17,271.0,91850.0
2021-05-18,500.0,92079.0
2021-05-19,500.0,92079.0
2021-05-20,500.0,92079.0
2021-05-21,500.0,92079.0
2021-05-22,500.0,92079.0
2021-05-23,500.0,92079.0
2021-05-24,500.0,92079.0
2021-05-25,500.0,92079.0
2021-05-26,500.0,92079.0
2021-05-27,500.0,92079.0
2021-05-28,500.0,92079.0
2021-05-29,500.0,92079.0
2021-05-30,500.0,92079.0
2021-05-31,500.0,92079.0
2021-06-01,500.0,92079.0
2021-06-02,500.0,92079.0
2021-06-03,500.0,92079.0
2021-06-04,500.0,92079.0
2021-06-05,500.0,92079.0
2021-06-06,500.0,92079.0
2021-06-07,500.0,92079.0
2021-06-08,500.0,92079.0
2021-06-09,500.0,92079.0
2021-06-10,500.0,92079.0
2021-06-11,500.0,92079.0
2021-06-12,229.0,92079.0
2021-06-13,229.0,92079.0
2021-06-14,229.0,92079.0
2021-06-15,229.0,92079.0
2021-06-16,229.0,92079.0
2021-06-17,0.0,92079.0
2021-06-18,0.0,92079.0
2021-06-19,0.0,92079.0
2021-06-20,0.0,92079.0
2021-06-21,13005.0,105084.0
2021-06-22,13005.0,105084.0
2021-06-23,13005.0,105084.0
2021-06-24,13005.0,105084.0
2021-06-25,13005.0,105084.0
2021-06-26,13005.0,105084.0
2021-06-27,13005.0,105084.0
2021-06-28,13005.0,105084.0
2021-06-29,13005.0,105084.0
2021-06-30,13005.0,105084.0
2021-07-01,13005.0,105084.0
2021-07-02,13005.0,105084.0
2021-07-03,13005.0,105084.0
2021-07-04,13005.0,105084.0
2021-07-05,13005.0,105084.0
2021-07-06,13005.0,105084.0
2021-07-07,13005.0,105084.0
2021-07-08,13005.0,105084.0
2021-07-09,13005.0,105084.0
2021-07-10,13005.0,105084.0
2021-07-11,13005.0,105084.0
2021-07-12,13005.0,105084.0
2021-07-13,13005.0,105084.0
2021-07-14,13005.0,105084.0
2021-07-15,13005.0,105084.0
2021-07-16,13005.0,105084.0
2021-07-17,13005.0,105084.0
2021-07-18,13005.0,105084.0
2021-07-19,13005.0,105084.0
2021-07-20,13005.0,105084.0
2021-07-21,0.0,105084.0
2021-07-22,0.0,105084.0
2021-07-23,0.0,105084.0
2021-07-24,0.0,105084.0
2021-07-25,0.0,105084.0
2021-07-26,0.0,105084.0
2021-07-27,0.0,105084.0
2021-07-28,0.0,105084.0
2021-07-29,0.0,105084.0
2021-07-30,0.0,105084.0
2021-07-31,0.0,105084.0
2021-08-01,0.0,105084.0
2021-08-02,0.0,105084.0
2021-08-03,0.0,105084.0
2021-08-04,0.0,105084.0
2021-08-05,0.0,105084.0
2021-08-06,0.0,105084.0
2021-08-07,0.0,105084.0
2021-08-08,0.0,105084.0
2021-08-09,0.0,105084.0
2021-08-10,0.0,105084.0
2021-08-11,0.0,105084.0
2021-08-12,0.0,105084.0
2021-08-13,0.0,105084.0
2021-08-14,0.0,105084.0
2021-08-15,0.0,105084.0
2021-08-16,0.0,105084.0
2021-08-17,0.0,105084.0
2021-08-18,0.0,105084.0
2021-08-19,0.0,105084.0
2021-08-20,0.0,105084.0
2021-08-21,0.0,105084.0
2021-08-22,0.0,105084.0
2021-08-23,0.0,105084.0
2021-08-24,3907.0,108991.0
2021-08-25,3907.0,108991.0
2021-08-26,3907.0,108991.0
2021-08-27,3907.0,108991.0
2021-08-28,3907.0,108991.0
2021-08-29,3907.0,108991.0
2021-08-30,3907.0,108991.0
2021-08-31,3907.0,108991.0
2021-09-01,3907.0,108991.0
2021-09-02,3907.0,108991.0
2021-09-03,3907.0,108991.0
2021-09-04,3907.0,108991.0
2021-09-05,3907.0,108991.0
2021-09-06,3907.0,108991.0
2021-09-07,3907.0,108991.0
2021-09-08,3907.0,108991.0
2021-09-09,3907.0,108991.0
2021-09-10,3907.0,108991.0
2021-09-11,3907.0,108991.0
2021-09-12,3907.0,108991.0
2021-09-13,8957.0,114041.0
2021-09-14,8957.0,114041.0
2021-09-15,8957.0,114041.0
2021-09-16,8957.0,114041.0
2021-09-17,8957.0,114041.0
2021-09-18,8957.0,114041.0
2021-09-19,8957.0,114041.0
2021-09-20,8957.0,114041.0
2021-09-21,8957.0,114041.0
2021-09-22,8957.0,114041.0
2021-09-23,5050.0,114041.0
2021-09-24,5050.0,114041.0
2021-09-25,5050.0,114041.0
2021-09-26,5050.0,114041.0
2021-09-27,5050.0,114041.0
2021-09-28,5050.0,114041.0
2021-09-29,5050.0,114041.0
2021-09-30,5050.0,114041.0
2021-10-01,5050.0,114041.0
2021-10-02,5050.0,114041.0
2021-10-03,5050.0,114041.0
2021-10-04,5050.0,114041.0
2021-10-05,5050.0,114041.0
2021-10-06,5050.0,114041.0
2021-10-07,5050.0,114041.0
2021-10-08,5050.0,114041.0
2021-10-09,5050.0,114041.0
2021-10-10,5050.0,114041.0
2021-10-11,5050.0,114041.0
2021-10-12,5050.0,114041.0
2021-10-13,0.0,114041.0
2021-10-14,0.0,114041.0
2021-10-15,0.0,114041.0
2021-10-16,0.0,114041.0
2021-10-17,0.0,114041.0
2021-10-18,0.0,114041.0
2021-10-19,0.0,114041.0
2021-10-20,0.0,114041.0
2021-10-21,0.0,114041.0
2021-10-22,0.0,114041.0
2021-10-23,0.0,114041.0
2021-10-24,0.0,114041.0
2021-10-25,0.0,114041.0
2021-10-26,0.0,114041.0
2021-10-27,0.0,114041.0
2021-10-28,0.0,114041.0
2021-10-29,0.0,114041.0
2021-10-30,0.0,114041.0
2021-10-31,0.0,114041.0
2021-11-01,0.0,114041.0
2021-11-02,0.0,114041.0
2021-11-03,0.0,114041.0
2021-11-04,0.0,114041.0
2021-11-05,0.0,114041.0
2021-11-06,0.0,114041.0
2021-11-07,0.0,114041.0
2021-11-08,0.0,114041.0
2021-11-09,0.0,114041.0
2021-11-10,0.0,114041.0
2021-11-11,0.0,114041.0
2021-11-12,0.0,114041.0
2021-11-13,0.0,114041.0
2021-11-14,0.0,114041.0
2021-11-15,0.0,114041.0
2021-11-16,0.0,114041.0
2021-11-17,0.0,114041.0
2021-11-18,0.0,114041.0
2021-11-19,0.0,114041.0
2021-11-20,0.0,114041.0
2021-11-21,0.0,114041.0
2021-11-22,0.0,114041.0
2021-11-23,0.0,114041.0
2021-11-24,0.0,114041.0
2021-11-25,0.0,114041.0
2021-11-26,0.0,114041.0
2021-11-27,0.0,114041.0
2021-11-28,0.0,114041.0
2021-11-29,7002.0,121043.0
2021-11-30,7002.0,121043.0
2021-12-01,7002.0,121043.0
2021-12-02,7002.0,121043.0
2021-12-03,7002.0,121043.0
2021-12-04,7002.0,121043.0
2021-12-05,7002.0,121043.0
2021-12-06,7002.0,121043.0
2021-12-07,7002.0,121043.0
2021-12-08,7002.0,121043.0
2021-12-09,8436.0,122477.0
2021-12-10,8436.0,122477.0
2021-12-11,8436.0,122477.0
2021-12-12,8436.0,122477.0
2021-12-13,8436.0,122477.0
2021-12-14,8436.0,122477.0
2021-12-15,8436.0,122477.0
2021-12-16,8436.0,122477.0
2021-12-17,8436.0,122477.0
2021-12-18,8436.0,122477.0
2021-12-19,8436.0,122477.0
2021-12-20,8436.0,122477.0
2021-12-21,8436.0,122477.0
2021-12-22,8436.0,122477.0
2021-12-23,8436.0,122477.0
2021-12-24,8436.0,122477.0
2021-12-25,8436.0,122477.0
2021-12-26,8436.0,122477.0
2021-12-27,8436.0,122477.0
2021-12-28,8436.0,122477.0
2021-12-29,1434.0,122477.0
2021-12-30,3348.0,124391.0
2021-12-31,3348.0,124391.0
2022-01-01,3348.0,124391.0
2022-01-02,3348.0,124391.0
2022-01-03,3348.0,124391.0
2022-01-04,3348.0,124391.0
2022-01-05,3348.0,124391.0
2022-01-06,3348.0,124391.0
2022-01-07,3348.0,124391.0
2022-01-08,1914.0,124391.0
2022-01-09,1914.0,124391.0
2022-01-10,1914.0,124391.0
2022-01-11,1914.0,124391.0
2022-01-12,1914.0,124391.0
2022-01-13,1914.0,124391.0
2022-01-14,1914.0,124391.0
2022-01-15,1914.0,124391.0
2022-01-16,1914.0,124391.0
2022-01-17,1914.0,124391.0
2022-01-18,1914.0,124391.0
2022-01-19,1914.0,124391.0
2022-01-20,1914.0,124391.0
2022-01-21,1914.0,124391.0
2022-01-22,1914.0,124391.0
2022-01-23,1914.0,124391.0
2022-01-24,1914.0,124391.0
2022-01-25,1914.0,124391.0
2022-01-26,1914.0,124391.0
2022-01-27,1914.0,124391.0
2022-01-28,1914.0,124391.0
2022-01-29,0.0,124391.0
2022-01-30,0.0,124391.0
2022-01-31,0.0,124391.0
2022-02-01,660.0,125051.0
2022-02-02,660.0,125051.0
2022-02-03,660.0,125051.0
2022-02-04,660.0,125051.0
2022-02-05,660.0,125051.0
2022-02-06,660.0,125051.0
2022-02-07,660.0,125051.0
2022-02-08,660.0,125051.0
2022-02-09,660.0,125051.0
2022-02-10,660.0,125051.0
2022-02-11,660.0,125051.0
2022-02-12,660.0,125051.0
2022-02-13,660.0,125051.0
2022-02-14,660.0,125051.0
2022-02-15,660.0,125051.0
2022-02-16,660.0,125051.0
2022-02-17,660.0,125051.0
2022-02-18,660.0,125051.0
2022-02-19,660.0,125051.0
2022-02-20,660.0,125051.0
2022-02-21,660.0,125051.0
2022-02-22,660.0,125051.0
2022-02-23,660.0,125051.0
2022-02-24,660.0,125051.0
2022-02-25,660.0,125051.0
2022-02-26,660.0,125051.0
2022-02-27,660.0,125051.0
2022-02-28,660.0,125051.0
2022-03-01,660.0,125051.0
2022-03-02,660.0,125051.0
2022-03-03,0.0,125051.0
2022-03-04,0.0,125051.0
2022-03-05,0.0,125051.0
2022-03-06,0.0,125051.0
2022-03-07,0.0,125051.0
2022-03-08,0.0,125051.0
2022-03-09,0.0,125051.0
2022-03-10,0.0,125051.0
2022-03-11,0.0,125051.0
2022-03-12,0.0,125051.0
2022-03-13,0.0,125051.0
2022-03-14,0.0,125051.0
2022-03-15,0.0,125051.0
2022-03-16,0.0,125051.0
2022-03-17,0.0,125051.0
2022-03-18,0.0,125051.0
2022-03-19,0.0,125051.0
2022-03-20,0.0,125051.0
2022-03-21,0.0,125051.0
2022-03-22,0.0,125051.0
2022-03-23,0.0,125051.0
2022-03-24,0.0,125051.0
2022-03-25,0.0,125051.0
2022-03-26,0.0,125051.0
2022-03-27,0.0,125051.0
2022-03-28,0.0,125051.0
2022-03-29,0.0,125051.0
2022-03-30,0.0,125051.0
2022-03-31,0.0,125051.0
2022-04-01,0.0,125051.0
2022-04-02,0.0,125051.0
2022-04-03,0.0,125051.0
2022-04-04,0.0,125051.0
2022-04-05,4167.0,129218.0
2022-04-06,4167.0,129218.0
2022-04-07,4167.0,129218.0
2022-04-08,4167.0,129218.0
2022-04-09,4167.0,129218.0
2022-04-10,4167.0,129218.0
2022-04-11,4167.0,129218.0
2022-04-12,4167.0,129218.0
2022-04-13,4167.0,129218.0
2022-04-14,4167.0,129218.0
2022-04-15,4167.0,129218.0
2022-04-16,4167.0,129218.0
2022-04-17,4167.0,129218.0
2022-04-18,4167.0,129218.0
2022-04-19,4167.0,129218.0
2022-04-20,4167.0,129218.0
2022-04-21,4167.0,129218.0
2022-04-22,4167.0,129218.0
2022-04-23,4167.0,129218.0
2022-04-24,4167.0,129218.0
2022-04-25,4167.0,129218.0
2022-04-26,4167.0,129218.0
2022-04-27,4167.0,129218.0
2022-04-28,4167.0,129218.0
2022-04-29,4167.0,129218.0
2022-04-30,4167.0,129218.0
2022-05-01,4167.0,129218.0
2022-05-02,4167.0,129218.0
2022-05-03,4167.0,129218.0
2022-05-04,4167.0,129218.0
2022-05-05,0.0,129218.0
2022-05-06,0.0,129218.0
2022-05-07,0.0,129218.0
2022-05-08,0.0,129218.0
2022-05-09,0.0,129218.0
2022-05-10,0.0,129218.0
2022-05-11,0.0,129218.0
2022-05-12,0.0,129218.0
2022-05-13,0.0,129218.0
2022-05-14,0.0,129218.0
2022-05-15,0.0,129218.0
2022-05-16,0.0,129218.0
2022-05-17,0.0,129218.0
2022-05-18,0.0,129218.0
2022-05-19,0.0,129218.0
2022-05-20,0.0,129218.0
2022-05-21,0.0,129218.0
2022-05-22,0.0,129218.0
2022-05-23,0.0,129218.0
2022-05-24,0.0,129218.0
2022-05-25,0.0,129218.0
2022-05-26,0.0,129218.0
2022-05-27,0.0,129218.0
2022-05-28,0.0,129218.0
2022-05-29,0.0,129218.0
2022-05-30,0.0,129218.0
2022-05-31,0.0,129218.0
2022-06-01,0.0,129218.0
2022-06-02,0.0,129218.0
2022-06-03,0.0,129218.0
2022-06-04,0.0,129218.0
2022-06-05,0.0,129218.0
2022-06-06,0.0,129218.0
2022-06-07,0.0,129218.0
2022-06-08,0.0,129218.0
2022-06-09,0.0,129218.0
2022-06-10,0.0,129218.0
2022-06-11,0.0,129218.0
2022-06-12,0.0,129218.0
2022-06-13,0.0,129218.0
2022-06-14,0.0,129218.0
2022-06-15,0.0,129218.0
2022-06-16,0.0,129218.0
2022-06-17,0.0,129218.0
2022-06-18,0.0,129218.0
2022-06-19,0.0,129218.0
2022-06-20,0.0,129218.0
2022-06-21,0.0,129218.0
2022-06-22,0.0,129218.0
2022-06-23,0.0,129218.0
2022-06-24,0.0,129218.0
2022-06-25,0.0,129218.0
2022-06-26,0.0,129218.0
2022-06-27,0.0,129218.0
2022-06-28,0.0,129218.0
2022-06-29,480.0,129698.0
2022-06-30,480.0,129698.0
2022-07-01,480.0,129698.0
2022-07-02,480.0,129698.0
2022-07-03,480.0,129698.0
2022-07-04,480.0,129698.0
2022-07-05,480.0,129698.0
2022-07-06,480.0,129698.0
2022-07-07,480.0,129698.0
2022-07-08,480.0,129698.0
2022-07-09,480.0,129698.0
2022-07-10,480.0,129698.0
2022-07-11,480.0,129698.0
2022-07-12,480.0,129698.0
2022-07-13,480.0,129698.0
2022-07-14,480.0,129698.0
2022-07-15,480.0,129698.0
2022-07-16,480.0,129698.0
2022-07-17,480.0,129698.0
2022-07-18,480.0,129698.0
2022-07-19,480.0,129698.0
2022-07-20,480.0,129698.0
2022-07-21,480.0,129698.0
2022-07-22,480.0,129698.0
